"SEASON_YEAR","TEAM_NAME","GAME_DATE","MATCHUP","OFF_RATING","DEF_RATING","OREB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE"
"2019-20","Miami Heat","2019-10-26T00:00:00","MIA @ MIL",123.6,92.7,0.269,0.145,0.622,0.648,111.5
"2019-20","Orlando Magic","2019-10-26T00:00:00","ORL @ ATL",94.2,98.1,0.333,0.096,0.337,0.434,102.9
"2019-20","New Orleans Pelicans","2019-10-26T00:00:00","NOP @ HOU",108.8,116.1,0.25,0.088,0.509,0.534,118.6
"2019-20","Houston Rockets","2019-10-26T00:00:00","HOU vs. NOP",116.1,108.8,0.259,0.179,0.532,0.597,118.6
"2019-20","Milwaukee Bucks","2019-10-26T00:00:00","MIL vs. MIA",92.7,123.6,0.16,0.182,0.44,0.52,111.5
"2019-20","Phoenix Suns","2019-10-26T00:00:00","PHX vs. LAC",133.9,121.8,0.348,0.179,0.659,0.715,112.5
"2019-20","New York Knicks","2019-10-26T00:00:00","NYK vs. BOS",86.3,141.2,0.25,0.196,0.423,0.478,105.4
"2019-20","Chicago Bulls","2019-10-26T00:00:00","CHI vs. TOR",80,109.1,0.194,0.127,0.33,0.401,111.6
"2019-20","San Antonio Spurs","2019-10-26T00:00:00","SAS vs. WAS",133.3,129.2,0.3,0.083,0.611,0.642,101.2
"2019-20","Toronto Raptors","2019-10-26T00:00:00","TOR @ CHI",109.1,80,0.25,0.236,0.6,0.656,111.6
"2019-20","Indiana Pacers","2019-10-26T00:00:00","IND @ CLE",106.3,93.8,0.346,0.188,0.511,0.542,99.6
"2019-20","Utah Jazz","2019-10-26T00:00:00","UTA vs. SAC",92.2,76.9,0.111,0.294,0.597,0.615,105
"2019-20","Atlanta Hawks","2019-10-26T00:00:00","ATL vs. ORL",98.1,94.2,0.286,0.231,0.575,0.574,102.9
"2019-20","Sacramento Kings","2019-10-26T00:00:00","SAC @ UTA",76.9,92.2,0.226,0.115,0.337,0.393,105
"2019-20","Cleveland Cavaliers","2019-10-26T00:00:00","CLE vs. IND",93.8,106.3,0.211,0.229,0.556,0.569,99.6
"2019-20","Boston Celtics","2019-10-26T00:00:00","BOS @ NYK",141.2,86.3,0.333,0.137,0.693,0.688,105.4
"2019-20","LA Clippers","2019-10-26T00:00:00","LAC @ PHX",121.8,133.9,0.227,0.145,0.6,0.644,112.5
"2019-20","Detroit Pistons","2019-10-26T00:00:00","DET vs. PHI",103.8,118.9,0.217,0.212,0.615,0.592,107.6
"2019-20","Philadelphia 76ers","2019-10-26T00:00:00","PHI @ DET",118.9,103.8,0.273,0.17,0.622,0.656,107.6
"2019-20","Memphis Grizzlies","2019-10-25T00:00:00","MEM vs. CHI",82.4,123.5,0.353,0.176,0.388,0.4,103
"2019-20","Minnesota Timberwolves","2019-10-25T00:00:00","MIN @ CHA",126,86,0.455,0.2,0.614,0.639,101.2
"2019-20","Oklahoma City Thunder","2019-10-25T00:00:00","OKC vs. WAS",76.5,86.5,0.25,0.235,0.4,0.421,106
"2019-20","Chicago Bulls","2019-10-25T00:00:00","CHI @ MEM",123.5,82.4,0.304,0.118,0.581,0.624,103
"2019-20","Brooklyn Nets","2019-10-25T00:00:00","BKN vs. NYK",92.5,111.5,0.292,0.264,0.542,0.558,105.2
"2019-20","Washington Wizards","2019-10-25T00:00:00","WAS @ OKC",86.5,76.5,0.3,0.192,0.426,0.453,106
"2019-20","Denver Nuggets","2019-10-25T00:00:00","DEN vs. PHX",116.7,106.4,0.231,0.063,0.452,0.542,101.6
"2019-20","Boston Celtics","2019-10-25T00:00:00","BOS vs. TOR",124,114,0.344,0.06,0.518,0.542,102.2
"2019-20","Sacramento Kings","2019-10-25T00:00:00","SAC vs. POR",103.8,125,0.269,0.17,0.464,0.551,105
"2019-20","New Orleans Pelicans","2019-10-25T00:00:00","NOP vs. DAL",98.1,98.1,0.258,0.132,0.49,0.5,105.2
"2019-20","Portland Trail Blazers","2019-10-25T00:00:00","POR @ SAC",125,103.8,0.263,0.173,0.638,0.691,105
"2019-20","Los Angeles Lakers","2019-10-25T00:00:00","LAL vs. UTA",113,106.5,0.24,0.087,0.5,0.548,96.6
"2019-20","Utah Jazz","2019-10-25T00:00:00","UTA @ LAL",106.5,113,0.176,0.217,0.547,0.642,96.6
"2019-20","New York Knicks","2019-10-25T00:00:00","NYK @ BKN",111.5,92.5,0.2,0.269,0.703,0.686,105.2
"2019-20","Charlotte Hornets","2019-10-25T00:00:00","CHA vs. MIN",86,126,0.233,0.16,0.42,0.448,101.2
"2019-20","Phoenix Suns","2019-10-25T00:00:00","PHX @ DEN",106.4,116.7,0.269,0.128,0.413,0.522,101.6
"2019-20","Toronto Raptors","2019-10-25T00:00:00","TOR @ BOS",114,124,0.15,0.2,0.628,0.663,102.2
"2019-20","Dallas Mavericks","2019-10-25T00:00:00","DAL @ NOP",98.1,98.1,0.212,0.115,0.448,0.479,105.2
"2019-20","Atlanta Hawks","2019-10-24T00:00:00","ATL @ DET",116.3,77.1,0.286,0.163,0.561,0.61,100.8
"2019-20","Detroit Pistons","2019-10-24T00:00:00","DET vs. ATL",77.1,116.3,0.267,0.188,0.282,0.402,100.8
"2019-20","Golden State Warriors","2019-10-24T00:00:00","GSW vs. LAC",128.3,146.2,0.321,0.075,0.5,0.606,109.1
"2019-20","LA Clippers","2019-10-24T00:00:00","LAC @ GSW",146.2,128.3,0.2,0.173,0.814,0.809,109.1
"2019-20","Houston Rockets","2019-10-24T00:00:00","HOU vs. MIL",86.5,126.4,0.222,0.096,0.322,0.415,109
"2019-20","Milwaukee Bucks","2019-10-24T00:00:00","MIL @ HOU",126.4,86.5,0.207,0.019,0.567,0.58,109
"2019-20","Sacramento Kings","2019-10-23T00:00:00","SAC @ PHX",65.5,125,0.355,0.345,0.321,0.387,113
"2019-20","Phoenix Suns","2019-10-23T00:00:00","PHX vs. SAC",125,65.5,0.25,0.161,0.691,0.693,113
"2019-20","Charlotte Hornets","2019-10-23T00:00:00","CHA vs. CHI",118.9,134.6,0.227,0.17,0.655,0.673,106.1
"2019-20","Orlando Magic","2019-10-23T00:00:00","ORL vs. CLE",76.5,88,0.161,0.118,0.395,0.411,99.9
"2019-20","Memphis Grizzlies","2019-10-23T00:00:00","MEM @ MIA",73.2,117.9,0.212,0.196,0.364,0.402,112.5
"2019-20","Chicago Bulls","2019-10-23T00:00:00","CHI @ CHA",134.6,118.9,0.409,0.135,0.612,0.645,106.1
"2019-20","Cleveland Cavaliers","2019-10-23T00:00:00","CLE @ ORL",88,76.5,0.233,0.14,0.433,0.453,99.9
"2019-20","Miami Heat","2019-10-23T00:00:00","MIA vs. MEM",117.9,73.2,0.25,0.161,0.593,0.654,112.5
"2019-20","Portland Trail Blazers","2019-10-23T00:00:00","POR vs. DEN",100,105.9,0.32,0.2,0.489,0.521,101.1
"2019-20","Dallas Mavericks","2019-10-23T00:00:00","DAL vs. WAS",92,104,0.24,0.22,0.447,0.511,103.2
"2019-20","Denver Nuggets","2019-10-23T00:00:00","DEN @ POR",105.9,100,0.2,0.137,0.524,0.573,101.1
"2019-20","Oklahoma City Thunder","2019-10-23T00:00:00","OKC @ UTA",102.1,106.3,0.222,0.125,0.462,0.513,96.3
"2019-20","Boston Celtics","2019-10-23T00:00:00","BOS @ PHI",88.2,116,0.344,0.157,0.393,0.439,104
"2019-20","New York Knicks","2019-10-23T00:00:00","NYK @ SAS",109.1,110.9,0.16,0.109,0.542,0.568,110.6
"2019-20","Philadelphia 76ers","2019-10-23T00:00:00","PHI vs. BOS",116,88.2,0.417,0.18,0.544,0.572,104
"2019-20","Brooklyn Nets","2019-10-23T00:00:00","BKN vs. MIN",111.3,87,0.2,0.226,0.659,0.656,110.6
"2019-20","Minnesota Timberwolves","2019-10-23T00:00:00","MIN @ BKN",87,111.3,0.281,0.13,0.375,0.43,110.6
"2019-20","Washington Wizards","2019-10-23T00:00:00","WAS @ DAL",104,92,0.276,0.16,0.5,0.518,103.2
"2019-20","Detroit Pistons","2019-10-23T00:00:00","DET @ IND",127.5,110,0.3,0.137,0.622,0.69,101.5
"2019-20","Indiana Pacers","2019-10-23T00:00:00","IND vs. DET",110,127.5,0.28,0.16,0.463,0.557,101.5
"2019-20","Utah Jazz","2019-10-23T00:00:00","UTA vs. OKC",106.3,102.1,0.259,0.063,0.457,0.505,96.3
"2019-20","San Antonio Spurs","2019-10-23T00:00:00","SAS vs. NYK",110.9,109.1,0.136,0.164,0.538,0.625,110.6
"2019-20","New Orleans Pelicans","2019-10-22T00:00:00","NOP @ TOR",116.7,124.5,0.25,0.208,0.59,0.626,103.2
"2019-20","Toronto Raptors","2019-10-22T00:00:00","TOR vs. NOP",124.5,116.7,0.433,0.102,0.5,0.55,103.2
"2019-20","LA Clippers","2019-10-22T00:00:00","LAC vs. LAL",106.4,104.3,0.261,0.149,0.526,0.565,92.6
"2019-20","Los Angeles Lakers","2019-10-22T00:00:00","LAL @ LAC",104.3,106.4,0.407,0.196,0.5,0.507,92.6
